row_id,order_priority,discount,unit_price,shipping_cost,customer_id,ship_mode,customer_segment,product_category,product_subcategory,product_container,product_base_margin,state_or_province,order_date,profit,quantity_ordered_new,sales,order_id
6622,Not Specified,0.06,17.98,8.51,1821,Regular Air,Consumer,Technology,Office Machines,Medium Box,0.4,New York,2023-08-13,-52.49232,13,244.31,47108
6623,Not Specified,0.1,9.99,4.78,1821,Express Air,Consumer,Office Supplies,Paper,Small Box,0.4,New York,2023-08-13,7.96,47,466.58,47108
6624,Not Specified,0.08,175.99,8.99,1821,Express Air,Consumer,Technology,Telephones and Communication,Small Box,0.57,New York,2023-08-13,-459.0828,16,2290.69,47108
6673,Critical,0.07,270.98,50,2303,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.77,New York,2023-06-11,-96.05,36,9757.48,47493
6711,High,0,6.68,5.66,1044,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,California,2023-06-27,-76.94,90,617.4,47813
6776,Low,0.02,4.57,5.42,667,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.37,Texas,2023-08-20,-124.2805,45,221.06,48257
6807,Critical,0,2.21,1,3079,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.38,Pennsylvania,2023-10-08,10.01,33,87.18,48483
6856,Critical,0.09,348.21,40.19,2491,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,0.62,California,2023-06-14,-93.85,8,2651.21,48836
6891,Not Specified,0.05,5.78,7.64,1129,Express Air,Corporate,Office Supplies,Paper,Small Box,0.36,Massachusetts,2023-07-27,-116.05,29,177.41,49125
7096,Critical,0.01,500.98,56,2571,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.6,New York,2023-08-23,4260.112,56,29718.53,50656
7098,Critical,0.1,7.7,3.68,2571,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,0.52,New York,2023-08-23,-25.14,27,197.48,50656
7137,Low,0.02,43.98,1.99,2882,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.44,North Carolina,2023-05-21,333.7605,40,1724.01,50917
7158,Critical,0,161.55,19.99,198,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.66,Michigan,2023-07-31,1014.92,77,12599.55,51072
7452,Critical,0.1,20.27,3.99,2618,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.57,New York,2023-07-21,84.05,53,1051.52,53153
7480,Critical,0.08,14.81,13.32,698,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.43,Washington,2023-06-07,-253.11,79,1154.12,53410
7489,Not Specified,0.04,35.44,5.09,3079,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.38,Pennsylvania,2023-10-09,150.72,21,722.1,53476
7490,Not Specified,0.08,3.98,0.7,3079,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.52,Pennsylvania,2023-10-09,19.42,36,140.78,53476
7491,Not Specified,0.01,1.76,0.7,3079,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Pennsylvania,2023-10-09,3.13,71,129.72,53476
7492,Not Specified,0.01,193.17,19.99,3079,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.71,Pennsylvania,2023-10-09,1141.07,63,12190.98,53476
7544,Not Specified,0.07,8.95,2.01,1481,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.39,California,2023-07-25,91.73,36,307.65,53953
7599,Not Specified,0,8.33,1.99,2878,Express Air,Consumer,Technology,Computer Peripherals,Small Pack,0.52,Washington,2023-06-30,82.31,47,421.08,54369
7628,Medium,0.09,6.28,5.41,2498,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,0.53,California,2023-06-02,-61.59,56,355.4,54567
7632,Medium,0.09,130.98,30,1217,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.78,Massachusetts,2023-08-26,-421.76,41,5258.94,54595
7664,Low,0.08,6.48,6.81,3004,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.36,California,2023-06-10,-94.59,58,382.33,54949
7665,Low,0.09,20.98,53.03,3004,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,0.78,California,2023-06-10,-293.74,13,356.61,54949
7718,High,0.03,4.06,6.89,2882,Regular Air,Consumer,Office Supplies,Appliances,Small Box,0.6,North Carolina,2023-06-20,-246.2761,37,159.89,55300
7719,High,0.01,3.75,0.5,2882,Regular Air,Consumer,Office Supplies,Labels,Small Box,0.37,North Carolina,2023-06-20,55.1946,48,180.48,55300
7720,High,0.02,10.68,13.04,2882,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,0.6,North Carolina,2023-06-20,-307.2965,31,350.48,55300
7733,Critical,0.02,6.47,1.22,699,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.4,California,2023-10-04,40.2,30,193.95,55392
7734,Critical,0.07,2.84,0.93,699,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.54,California,2023-10-04,3.21,59,158.8,55392
7786,High,0.09,122.99,70.2,68,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,New York,2023-06-02,-2426.55,49,5718.85,55713
7810,Medium,0,7.1,6.05,1228,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Pennsylvania,2023-06-16,-60.145,28,208.83,55874
7811,Medium,0.01,4.98,4.62,1228,Express Air,Small Business,Technology,Computer Peripherals,Small Pack,0.64,Pennsylvania,2023-06-16,-111.72,41,228.3,55874
7812,Medium,0.06,5.68,1.39,1228,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,0.38,Pennsylvania,2023-06-16,33.01,24,129.53,55874
7893,Not Specified,0,236.97,59.24,640,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,0.61,Washington,2023-06-14,1192.04,34,6686.34,56452
7898,Critical,0.03,5.98,5.35,3011,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.4,Massachusetts,2023-09-25,-23.5,16,107.08,56486
7980,Low,0.07,6.3,0.5,1060,Regular Air,Small Business,Office Supplies,Labels,Small Box,0.39,Georgia,2023-09-27,4.1674,20,121.87,57061
8099,Low,0.02,4.98,6.07,1129,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.36,Massachusetts,2023-05-26,-46.92,19,105.5,57794
8200,Medium,0.09,138.75,52.42,1060,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,0.74,Georgia,2023-07-22,-445.9717763,23,2527.79,58628
8241,Low,0.07,2.12,1.99,117,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,0.55,Washington,2023-08-07,-55.84,46,99.94,58914
8310,Medium,0.05,535.64,14.7,2920,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.59,Illinois,2023-10-05,-1220.9145,2,1068.6,59365
8389,High,0.02,30.98,17.08,1733,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.4,District of Columbia,2023-10-26,-32.28,13,438.25,59937
18011,Low,0.09,2.88,0.7,259,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,New Mexico,2023-05-19,5.7532,10,26.38,85857
18012,Not Specified,0.09,30.93,3.92,1737,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,0.44,North Carolina,2023-10-01,-130.424,16,451.83,85866
18013,Not Specified,0.03,1.68,0.7,1737,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.6,North Carolina,2023-10-01,-106.421,11,20.24,85866
18016,High,0.01,125.99,8.99,1916,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.55,Arkansas,2023-08-14,-45.472,9,1011.44,85895
18032,Not Specified,0.09,7.38,5.21,317,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.56,California,2023-10-15,-27.16,9,66.55,86041
18033,Not Specified,0.04,5.98,5.15,317,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.36,California,2023-10-15,-52.344,17,103.49,86041
18034,Not Specified,0.04,15.42,10.68,317,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.58,California,2023-10-15,-119.936,12,192.18,86041
18041,High,0.06,363.25,19.99,2968,Regular Air,Small Business,Office Supplies,Appliances,Small Box,0.57,Florida,2023-07-26,36.1641,1,344.87,86086
18046,High,0.09,5.4,7.78,2610,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.37,California,2023-09-13,-136.252,9,49.24,86118
18047,Not Specified,0.05,7.64,5.83,1085,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,0.36,New York,2023-05-05,-40.2752,6,47.18,86122
18054,Critical,0.07,5.68,1.39,880,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,0.38,Arizona,2023-07-23,18.6438,5,27.02,86153
18055,Critical,0.06,22.84,11.54,880,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.39,Arizona,2023-07-23,-31.24,1,27.67,86153
18061,Low,0,85.99,0.99,1505,Regular Air,Small Business,Technology,Telephones and Communication,Wrap Bag,0.85,Texas,2023-10-11,-138.0368,6,464.86,86181
18064,Medium,0.08,124.49,51.94,555,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,0.63,Utah,2023-10-16,-250.19,14,1707.84,86192
18070,Medium,0.07,500.98,28.14,2803,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,0.38,California,2023-06-05,2699.9838,10,3913.02,86227
18071,Medium,0.1,178.47,19.99,2803,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.55,California,2023-06-05,-170.98,1,180.14,86227
18087,Critical,0.04,3.08,0.99,3105,Regular Air,Home Office,Office Supplies,Labels,Small Box,0.37,Kentucky,2023-07-18,13.8,19,60.01,86327
18088,Critical,0.02,6.48,5.9,3105,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Kentucky,2023-07-18,4.392,13,90.98,86327
18089,Critical,0.04,125.99,4.2,3105,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.59,Kentucky,2023-07-18,-236.25,12,1270.7,86327
18105,High,0.05,12.95,4.98,1461,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.4,Indiana,2023-09-30,134.16825,19,252.36,86397
18106,High,0.01,9.31,3.98,1107,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.56,Texas,2023-09-18,2.18,15,144.33,86411
18130,Medium,0.03,12.53,7.17,2553,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Wisconsin,2023-06-12,-20.3205,1,19.32,86528
18131,Medium,0.01,115.99,56.14,1257,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.4,Colorado,2023-09-19,-164.3952,5,604.35,86535
18133,Not Specified,0.01,5.84,0.83,2979,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.49,North Dakota,2023-10-12,16.092,4,23.89,86546
18141,Not Specified,0.07,40.98,2.99,1840,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.36,Massachusetts,2023-07-28,369.2052,13,535.08,86599
18142,Not Specified,0.09,207.48,0.99,2264,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.55,Missouri,2023-05-26,359.83,3,577.75,86611
18147,Critical,0.03,41.32,58.66,2677,Express Air,Small Business,Furniture,Office Furnishings,Medium Box,0.76,Virginia,2023-10-14,-32.816,10,419.27,86633
18148,Critical,0,6.88,2,2677,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,0.39,Virginia,2023-10-14,-15.61,5,36,86633
18150,Medium,0.07,13.73,6.85,1679,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,0.54,Ohio,2023-07-18,-22.72,21,276.64,86646
18151,Low,0.06,122.99,19.99,2379,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.37,Michigan,2023-09-02,1019.7096,12,1477.84,86655
18152,Low,0.08,68.81,60,2380,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,0.41,Michigan,2023-09-02,-1069.72,17,1162.46,86655
18159,Low,0.06,3.58,1.63,1933,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.36,Texas,2023-08-17,14,10,34.76,86687
18161,Not Specified,0.07,15.74,1.39,129,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,0.4,Illinois,2023-09-22,149.8887,14,217.23,86694
18164,High,0.03,28.48,1.99,2206,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.4,Iowa,2023-05-05,-35.2904,2,55.25,86258
18165,High,0.01,205.99,5.99,2206,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.59,Iowa,2023-05-05,-74.8836,3,551.22,86258
18166,Medium,0,6.37,5.19,2923,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Maryland,2023-06-28,-27.1492,15,99.75,86592
18169,Critical,0.02,5.34,2.99,2979,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,North Dakota,2023-06-26,5.2955,6,34.73,86545
18170,Critical,0.03,40.98,7.47,2979,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.37,North Dakota,2023-06-26,170.7957,6,247.53,86545
18181,Critical,0,4.42,4.99,15,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,0.38,New York,2023-08-06,-59.82,7,33.47,86837
18184,Not Specified,0.1,14.42,6.75,796,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,0.52,Nebraska,2023-10-17,-20.104,1,15.49,86869
18197,High,0.06,105.29,10.12,2393,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,0.79,Georgia,2023-05-04,-45.01,12,1202.66,86951
18198,Critical,0,22.84,16.92,2896,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.39,Minnesota,2023-07-10,-83.75,15,370.62,86927
18199,Medium,0,9.27,4.39,1826,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.38,Iowa,2023-09-09,-7.61,1,10.65,86959
18211,High,0.09,160.98,35.02,1124,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,0.72,Connecticut,2023-10-18,-229.93,18,2653.02,87016
18212,High,0.09,175.99,4.99,1123,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,0.59,California,2023-10-18,2169.7464,22,3144.56,87016
18217,Medium,0.06,699.99,24.49,2507,Express Air,Home Office,Technology,Copiers and Fax,Large Box,0.41,Maine,2023-10-03,7024.2069,15,10180.01,87033
18218,Medium,0.04,1360.14,14.7,2522,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.59,Vermont,2023-10-03,2639.01,6,7303.05,87033
18219,Medium,0.02,6.48,8.74,2506,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.36,Connecticut,2023-10-03,-6.835,1,10.72,87033
18220,Medium,0.02,17.15,4.96,2516,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,0.58,New Jersey,2023-10-03,36.495,11,190.85,87033
18221,Medium,0.07,30.98,8.74,2520,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.4,Rhode Island,2023-10-03,255.7692,12,370.68,87033
18244,High,0.05,35.99,1.1,1725,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.55,Ohio,2023-09-04,149.166,9,261.56,87193
18251,Not Specified,0.07,31.78,1.99,2052,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,0.42,New Mexico,2023-06-19,265.1118,13,384.22,87234
18252,Not Specified,0,5.98,2.5,2052,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,0.36,New Mexico,2023-06-19,9.5608,5,31.64,87234
18253,Not Specified,0.1,35.99,1.1,2052,Express Air,Home Office,Technology,Telephones and Communication,Small Box,0.55,New Mexico,2023-06-19,390.0984,19,565.36,87234
18259,Not Specified,0.06,113.98,30,3327,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.69,Michigan,2023-07-04,-127.3,3,356.14,87272
18260,Not Specified,0.05,6.48,6.86,3327,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.37,Michigan,2023-07-04,-52.77,4,27.08,87272
18261,Critical,0.06,276.2,24.49,335,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,,Oregon,2023-09-01,2639.4708,14,3825.32,87277
18262,Critical,0.09,6.28,5.29,335,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.43,Oregon,2023-09-01,-5.2,1,8.53,87277
18265,High,0.07,2.78,1.49,3248,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.36,Louisiana,2023-09-04,-340.5311,17,47.12,87297
18274,Low,0.09,107.53,5.81,1644,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,0.65,Texas,2023-10-12,69.5451,1,100.79,87342
18275,Low,0.05,3.98,5.26,1699,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Pennsylvania,2023-07-23,-152.5245,12,49.44,87345
18276,Low,0.01,6.48,5.4,1699,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.37,Pennsylvania,2023-07-23,-18.85,2,14.29,87345
18277,Medium,0.02,6.48,7.91,2393,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,Georgia,2023-09-26,-1191.526,2,16.5,86950
18278,Medium,0.05,328.14,91.05,366,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,0.57,Rhode Island,2023-05-17,411.5172,6,1967.98,87347
18281,High,0.04,296.18,54.12,83,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,0.76,Ohio,2023-07-13,-715.778206,6,1821.89,87365
18283,Not Specified,0.05,535.64,14.7,1885,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.59,Rhode Island,2023-06-29,4407.44,15,7029.1,87378
18284,Not Specified,0.09,5.78,5.67,1882,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.36,New Jersey,2023-06-29,-7.96,1,11.35,87378
18294,Not Specified,0.06,2.89,0.99,1556,Regular Air,Consumer,Office Supplies,Labels,Small Box,0.38,Virginia,2023-09-29,-2.0097,6,16.67,87425
18295,Not Specified,0.08,22.84,11.54,1556,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.39,Virginia,2023-09-29,-477.372,9,195.16,87425
18303,Critical,0.01,55.98,4.86,507,Express Air,Corporate,Office Supplies,Paper,Small Box,0.36,Kentucky,2023-08-16,32.9409,11,646.97,87357
18304,Critical,0.04,65.99,8.99,507,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.56,Kentucky,2023-08-16,131.334,17,946.29,87357
18305,Critical,0.01,128.24,12.65,508,Regular Air,Corporate,Furniture,Chairs & Chairmats,Medium Box,,Kentucky,2023-08-16,140.1354,4,554.08,87357
18306,Medium,0.08,175.99,4.99,1738,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.59,North Carolina,2023-07-26,-16476.838,10,1486.34,85865
18311,Medium,0.01,179.29,29.21,3374,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,0.76,Maryland,2023-09-30,66.36222,8,1487.9,87473
18320,High,0.05,73.98,12.14,3374,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,0.67,Maryland,2023-10-27,-1.904,8,600.4,87474
18321,High,0,5.98,7.15,3374,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.36,Maryland,2023-10-27,-37.048,5,34.25,87474
18322,High,0.09,3.57,4.17,3374,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,0.59,Maryland,2023-10-27,-56.888,9,31.45,87474
18345,Critical,0.02,110.98,13.99,2924,Regular Air,Consumer,Furniture,Office Furnishings,Medium Box,0.69,Maryland,2023-05-16,-106.3424,2,226.53,86591
18346,Critical,0.01,8.01,2.87,2924,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,0.4,Maryland,2023-05-16,44.9768,8,68.65,86591
18347,Not Specified,0.06,8.6,6.19,796,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Nebraska,2023-07-09,-46.115,9,79.4,86867
18349,Not Specified,0.07,2036.48,14.7,555,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,0.55,Utah,2023-06-21,6028.41,6,10331.09,86190
18354,Critical,0.05,107.53,5.81,2696,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,0.65,Alabama,2023-07-03,-89.418,6,612.92,87676
18361,Medium,0.06,2.61,0.5,2794,Regular Air,Corporate,Office Supplies,Labels,Small Box,0.39,Iowa,2023-07-18,3.5949,2,5.21,87554
18394,Low,0.06,40.97,1.99,1614,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.42,Massachusetts,2023-08-06,341.1981,12,494.49,87823
18395,Not Specified,0.01,65.99,8.99,922,Express Air,Small Business,Technology,Telephones and Communication,Small Box,0.56,California,2023-09-17,396.972,14,782,87135
18400,High,0.04,90.24,0.99,2667,Regular Air,Home Office,Office Supplies,Appliances,Small Box,0.56,Ohio,2023-07-31,246.2748,4,356.92,87831
18401,High,0.09,47.9,5.86,2667,Express Air,Home Office,Office Supplies,Paper,Small Box,0.37,Ohio,2023-07-31,93.9504,3,136.16,87831
18404,Critical,0.06,55.94,4,1041,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,0.74,California,2023-08-15,-13.77,6,322.77,87846
18405,Critical,0.07,6.3,0.5,1041,Regular Air,Small Business,Office Supplies,Labels,Small Box,0.39,California,2023-08-15,44.9121,11,65.09,87846
18409,High,0.01,5.44,7.46,2141,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.36,Colorado,2023-06-18,-18.4782,3,19.68,87570
